at_index,sr_index,max_year,min_year,distance,class,at_name,sr_name
3868,274,2019,2014,1.0,0,A/netherlands/10083/2021,A/aragon/2031/2014
3868,275,2019,2017,2.5,1,A/netherlands/10083/2021,A/aragon/2062/2014
3868,276,2019,2016,1.0,0,A/netherlands/10083/2021,A/aragon/2102/2014
3868,325,2019,2019,2.0,1,A/netherlands/10083/2021,A/argentina/3486/2022
3868,280,2019,2017,4.0,1,A/netherlands/10083/2021,A/aragon/4051/2022
3869,338,2016,2014,1.0,0,A/netherlands/10087/2021,A/armenia/2363/2016
3869,274,2016,2014,0.0,0,A/netherlands/10087/2021,A/aragon/2031/2014
3869,300,2016,2013,4.0,1,A/netherlands/10087/2021,A/argentina/1211/2024
3869,335,2016,2014,2.5,1,A/netherlands/10087/2021,A/armenia/12/2017
3869,339,2016,2013,2.5,1,A/netherlands/10087/2021,A/armenia/501/2019
3869,287,2016,2012,7.0,1,A/netherlands/10087/2021,A/argentina/1080/2024
3870,338,2016,2014,1.0,0,A/netherlands/10108/2021,A/armenia/2363/2016
3870,274,2016,2014,1.0,0,A/netherlands/10108/2021,A/aragon/2031/2014
3870,300,2016,2013,4.0,1,A/netherlands/10108/2021,A/argentina/1211/2024
3870,335,2016,2014,1.0,0,A/netherlands/10108/2021,A/armenia/12/2017
3870,339,2016,2013,2.5,1,A/netherlands/10108/2021,A/armenia/501/2019
3870,287,2016,2012,6.0,1,A/netherlands/10108/2021,A/argentina/1080/2024
3871,269,2021,2020,3.0,1,A/netherlands/10109/2021,A/antsirabe/3857/2015
3871,327,2021,2020,1.0,0,A/netherlands/10109/2021,A/argentina/4500/2022
3871,317,2021,2021,6.0,1,A/netherlands/10109/2021,A/argentina/2973/2022
3871,271,2021,2019,1.0,0,A/netherlands/10109/2021,A/aragon/13140/2020
3871,273,2021,2019,1.0,0,A/netherlands/10109/2021,A/aragon/1548/2013
3871,321,2021,2021,4.0,1,A/netherlands/10109/2021,A/argentina/3150/2022
3872,269,2021,2020,3.0,1,A/netherlands/10114/2021,A/antsirabe/3857/2015
3872,327,2021,2020,1.0,0,A/netherlands/10114/2021,A/argentina/4500/2022
3872,271,2021,2019,2.0,1,A/netherlands/10114/2021,A/aragon/13140/2020
3872,273,2021,2019,1.0,0,A/netherlands/10114/2021,A/aragon/1548/2013
3872,321,2021,2021,4.0,1,A/netherlands/10114/2021,A/argentina/3150/2022
3873,269,2021,2020,3.0,1,A/netherlands/10119/2021,A/antsirabe/3857/2015
3873,327,2021,2020,2.0,1,A/netherlands/10119/2021,A/argentina/4500/2022
3873,271,2021,2019,2.0,1,A/netherlands/10119/2021,A/aragon/13140/2020
3873,273,2021,2019,2.0,1,A/netherlands/10119/2021,A/aragon/1548/2013
3873,321,2021,2021,4.0,1,A/netherlands/10119/2021,A/argentina/3150/2022
3874,269,2021,2020,0.0,0,A/netherlands/10121/2021,A/antsirabe/3857/2015
3874,327,2021,2020,3.0,1,A/netherlands/10121/2021,A/argentina/4500/2022
3874,270,2021,2020,2.0,1,A/netherlands/10121/2021,A/antsohihy/03201/2023
3874,317,2021,2021,2.0,1,A/netherlands/10121/2021,A/argentina/2973/2022
3874,271,2021,2019,1.0,0,A/netherlands/10121/2021,A/aragon/13140/2020
3874,275,2021,2017,2.0,1,A/netherlands/10121/2021,A/aragon/2062/2014
3874,321,2021,2021,1.0,0,A/netherlands/10121/2021,A/argentina/3150/2022
3875,269,2021,2020,3.0,1,A/netherlands/10122/2021,A/antsirabe/3857/2015
3875,327,2021,2020,1.0,0,A/netherlands/10122/2021,A/argentina/4500/2022
3875,317,2021,2021,6.0,1,A/netherlands/10122/2021,A/argentina/2973/2022
3875,271,2021,2019,1.0,0,A/netherlands/10122/2021,A/aragon/13140/2020
3875,273,2021,2019,1.0,0,A/netherlands/10122/2021,A/aragon/1548/2013
3875,321,2021,2021,4.0,1,A/netherlands/10122/2021,A/argentina/3150/2022
3876,297,2014,2013,2.0,1,A/netherlands/10128/2021,A/argentina/1178/2024
3876,298,2014,2013,4.0,1,A/netherlands/10128/2021,A/argentina/1182/2024
3876,284,2014,2010,5.0,1,A/netherlands/10128/2021,A/argentina/1065/2024
3876,300,2014,2013,1.0,0,A/netherlands/10128/2021,A/argentina/1211/2024
3876,286,2014,2011,1.0,0,A/netherlands/10128/2021,A/argentina/1077/2024
3876,287,2014,2012,3.0,1,A/netherlands/10128/2021,A/argentina/1080/2024
3876,289,2014,2011,1.0,0,A/netherlands/10128/2021,A/argentina/1114/2024
3877,298,2015,2013,5.0,1,A/netherlands/10129/2021,A/argentina/1182/2024
3877,274,2015,2014,2.0,1,A/netherlands/10129/2021,A/aragon/2031/2014
3877,285,2015,2009,4.0,1,A/netherlands/10129/2021,A/argentina/1071/2024
3877,300,2015,2013,3.0,1,A/netherlands/10129/2021,A/argentina/1211/2024
3877,335,2015,2014,2.5,1,A/netherlands/10129/2021,A/armenia/12/2017
3877,339,2015,2013,3.5,1,A/netherlands/10129/2021,A/armenia/501/2019
3877,287,2015,2012,5.0,1,A/netherlands/10129/2021,A/argentina/1080/2024
3877,289,2015,2011,3.0,1,A/netherlands/10129/2021,A/argentina/1114/2024
3878,338,2017,2014,2.5,1,A/netherlands/10132/2021,A/armenia/2363/2016
3878,274,2017,2014,0.0,0,A/netherlands/10132/2021,A/aragon/2031/2014
3878,335,2017,2014,2.0,1,A/netherlands/10132/2021,A/armenia/12/2017
3878,339,2017,2013,1.0,0,A/netherlands/10132/2021,A/armenia/501/2019
3878,287,2017,2012,6.0,1,A/netherlands/10132/2021,A/argentina/1080/2024
3879,269,2022,2020,2.0,1,A/netherlands/10132/2023,A/antsirabe/3857/2015
3879,327,2022,2020,4.0,1,A/netherlands/10132/2023,A/argentina/4500/2022
3879,270,2022,2020,4.0,1,A/netherlands/10132/2023,A/antsohihy/03201/2023
3879,317,2022,2021,2.0,1,A/netherlands/10132/2023,A/argentina/2973/2022
3879,271,2022,2019,3.0,1,A/netherlands/10132/2023,A/aragon/13140/2020
3879,395,2022,2021,1.0,0,A/netherlands/10132/2023,A/austria/1115877/2019
3879,321,2022,2021,1.0,0,A/netherlands/10132/2023,A/argentina/3150/2022
3880,269,2022,2020,2.0,1,A/netherlands/10137/2021,A/antsirabe/3857/2015
3880,327,2022,2020,4.0,1,A/netherlands/10137/2021,A/argentina/4500/2022
3880,270,2022,2020,5.0,1,A/netherlands/10137/2021,A/antsohihy/03201/2023
3880,317,2022,2021,1.0,0,A/netherlands/10137/2021,A/argentina/2973/2022
3880,271,2022,2019,2.0,1,A/netherlands/10137/2021,A/aragon/13140/2020
3880,395,2022,2021,1.0,0,A/netherlands/10137/2021,A/austria/1115877/2019
3880,321,2022,2021,0.0,0,A/netherlands/10137/2021,A/argentina/3150/2022
3881,270,2022,2020,5.0,1,A/netherlands/10138/2021,A/antsohihy/03201/2023
3881,316,2022,2022,3.0,1,A/netherlands/10138/2021,A/argentina/2959/2022
3881,317,2022,2021,2.0,1,A/netherlands/10138/2021,A/argentina/2973/2022
3881,319,2022,2021,1.5,0,A/netherlands/10138/2021,A/argentina/3023/2022
3881,328,2022,2022,4.0,1,A/netherlands/10138/2021,A/argentina/986/2024
3881,320,2022,2022,3.0,1,A/netherlands/10138/2021,A/argentina/3104/2022
3881,321,2022,2021,3.0,1,A/netherlands/10138/2021,A/argentina/3150/2022
3881,322,2022,2022,2.0,1,A/netherlands/10138/2021,A/argentina/3151/2022
3882,282,2012,2011,0.0,0,A/netherlands/10140/2021,A/argentina/1021/2024
3882,283,2012,2012,4.0,1,A/netherlands/10140/2021,A/argentina/1025/2024
3882,284,2012,2010,3.0,1,A/netherlands/10140/2021,A/argentina/1065/2024
3882,285,2012,2009,4.0,1,A/netherlands/10140/2021,A/argentina/1071/2024
3882,286,2012,2011,1.0,0,A/netherlands/10140/2021,A/argentina/1077/2024
3882,287,2012,2012,3.0,1,A/netherlands/10140/2021,A/argentina/1080/2024
3882,288,2012,2009,7.0,1,A/netherlands/10140/2021,A/argentina/1094/2024
3882,289,2012,2011,3.0,1,A/netherlands/10140/2021,A/argentina/1114/2024
3883,282,2012,2011,0.0,0,A/netherlands/10142/2023,A/argentina/1021/2024
3883,283,2012,2012,4.0,1,A/netherlands/10142/2023,A/argentina/1025/2024
3883,284,2012,2010,3.0,1,A/netherlands/10142/2023,A/argentina/1065/2024
3883,285,2012,2009,4.0,1,A/netherlands/10142/2023,A/argentina/1071/2024
3883,286,2012,2011,1.0,0,A/netherlands/10142/2023,A/argentina/1077/2024
3883,287,2012,2012,3.0,1,A/netherlands/10142/2023,A/argentina/1080/2024
3883,288,2012,2009,6.0,1,A/netherlands/10142/2023,A/argentina/1094/2024
3883,289,2012,2011,3.0,1,A/netherlands/10142/2023,A/argentina/1114/2024
3884,282,2012,2011,1.0,0,A/netherlands/10144/2021,A/argentina/1021/2024
3884,283,2012,2012,5.0,1,A/netherlands/10144/2021,A/argentina/1025/2024
3884,284,2012,2010,4.0,1,A/netherlands/10144/2021,A/argentina/1065/2024
3884,285,2012,2009,5.0,1,A/netherlands/10144/2021,A/argentina/1071/2024
3884,286,2012,2011,0.0,0,A/netherlands/10144/2021,A/argentina/1077/2024
3884,287,2012,2012,3.0,1,A/netherlands/10144/2021,A/argentina/1080/2024
3884,288,2012,2009,7.0,1,A/netherlands/10144/2021,A/argentina/1094/2024
3884,289,2012,2011,3.0,1,A/netherlands/10144/2021,A/argentina/1114/2024
3885,278,2018,2017,5.0,1,A/netherlands/10145/2021,A/aragon/266/2014
3885,338,2018,2014,4.0,1,A/netherlands/10145/2021,A/armenia/2363/2016
3885,274,2018,2014,0.0,0,A/netherlands/10145/2021,A/aragon/2031/2014
3885,276,2018,2016,2.0,1,A/netherlands/10145/2021,A/aragon/2102/2014
3885,335,2018,2014,1.0,0,A/netherlands/10145/2021,A/armenia/12/2017
3886,278,2018,2017,4.0,1,A/netherlands/10147/2021,A/aragon/266/2014
3886,338,2018,2014,4.0,1,A/netherlands/10147/2021,A/armenia/2363/2016
3886,274,2018,2014,1.0,0,A/netherlands/10147/2021,A/aragon/2031/2014
3886,276,2018,2016,3.0,1,A/netherlands/10147/2021,A/aragon/2102/2014
3886,335,2018,2014,2.0,1,A/netherlands/10147/2021,A/armenia/12/2017
3887,308,2011,2007,5.0,1,A/netherlands/10148/2021,A/argentina/1279/2024
3887,309,2011,2011,1.0,0,A/netherlands/10148/2021,A/argentina/1290/2024
3887,284,2011,2010,4.0,1,A/netherlands/10148/2021,A/argentina/1065/2024
3887,310,2011,2010,3.0,1,A/netherlands/10148/2021,A/argentina/2745/2022
3887,285,2011,2009,4.0,1,A/netherlands/10148/2021,A/argentina/1071/2024
3887,286,2011,2011,0.0,0,A/netherlands/10148/2021,A/argentina/1077/2024
3887,288,2011,2009,5.0,1,A/netherlands/10148/2021,A/argentina/1094/2024
3887,311,2011,2009,5.0,1,A/netherlands/10148/2021,A/argentina/2784/2022
3888,327,2022,2020,4.0,1,A/netherlands/10150/2021,A/argentina/4500/2022
3888,270,2022,2020,4.0,1,A/netherlands/10150/2021,A/antsohihy/03201/2023
3888,316,2022,2022,0.0,0,A/netherlands/10150/2021,A/argentina/2959/2022
3888,317,2022,2021,2.0,1,A/netherlands/10150/2021,A/argentina/2973/2022
3888,319,2022,2021,1.5,0,A/netherlands/10150/2021,A/argentina/3023/2022
3888,328,2022,2022,1.0,0,A/netherlands/10150/2021,A/argentina/986/2024
3888,320,2022,2022,2.0,1,A/netherlands/10150/2021,A/argentina/3104/2022
3888,321,2022,2021,1.0,0,A/netherlands/10150/2021,A/argentina/3150/2022
3888,322,2022,2022,2.0,1,A/netherlands/10150/2021,A/argentina/3151/2022
3889,271,2020,2019,2.0,1,A/netherlands/10151/2021,A/aragon/13140/2020
3889,272,2020,2018,0.0,0,A/netherlands/10151/2021,A/aragon/13141/2020
3889,273,2020,2019,4.0,1,A/netherlands/10151/2021,A/aragon/1548/2013
3889,274,2020,2014,2.0,1,A/netherlands/10151/2021,A/aragon/2031/2014
3889,275,2020,2017,1.5,0,A/netherlands/10151/2021,A/aragon/2062/2014
3889,276,2020,2016,2.0,1,A/netherlands/10151/2021,A/aragon/2102/2014
3890,327,2022,2020,4.0,1,A/netherlands/10154/2021,A/argentina/4500/2022
3890,270,2022,2020,3.0,1,A/netherlands/10154/2021,A/antsohihy/03201/2023
3890,316,2022,2022,4.0,1,A/netherlands/10154/2021,A/argentina/2959/2022
3890,317,2022,2021,2.0,1,A/netherlands/10154/2021,A/argentina/2973/2022
3890,318,2022,2022,3.0,1,A/netherlands/10154/2021,A/argentina/2995/2022
3890,319,2022,2021,2.5,1,A/netherlands/10154/2021,A/argentina/3023/2022
3890,328,2022,2022,3.0,1,A/netherlands/10154/2021,A/argentina/986/2024
3890,320,2022,2022,3.0,1,A/netherlands/10154/2021,A/argentina/3104/2022
3890,321,2022,2021,2.0,1,A/netherlands/10154/2021,A/argentina/3150/2022
3890,411,2022,2022,2.0,1,A/netherlands/10154/2021,A/christchurch/28/2003
3890,322,2022,2022,1.0,0,A/netherlands/10154/2021,A/argentina/3151/2022
3891,2072,2014,2014,2.0,1,A/netherlands/10160/2023,A/georgia/1246/2019
3891,298,2014,2013,5.0,1,A/netherlands/10160/2023,A/argentina/1182/2024
3891,274,2014,2014,2.0,1,A/netherlands/10160/2023,A/aragon/2031/2014
3891,2544,2014,2014,4.0,1,A/netherlands/10160/2023,A/iceland/35741/2023
3891,300,2014,2013,3.0,1,A/netherlands/10160/2023,A/argentina/1211/2024
3891,335,2014,2014,2.0,1,A/netherlands/10160/2023,A/armenia/12/2017
3891,339,2014,2013,3.5,1,A/netherlands/10160/2023,A/armenia/501/2019
3891,287,2014,2012,5.0,1,A/netherlands/10160/2023,A/argentina/1080/2024
816,269,2020,2020,0.0,0,A/boras/1/2017,A/antsirabe/3857/2015
816,327,2020,2020,2.0,1,A/boras/1/2017,A/argentina/4500/2022
816,270,2020,2020,3.0,1,A/boras/1/2017,A/antsohihy/03201/2023
816,317,2021,2020,0.0,0,A/boras/1/2017,A/argentina/2973/2022
816,271,2020,2019,0.0,0,A/boras/1/2017,A/aragon/13140/2020
816,273,2020,2019,1.0,0,A/boras/1/2017,A/aragon/1548/2013
816,275,2020,2017,1.0,0,A/boras/1/2017,A/aragon/2062/2014
816,816,2020,2020,0.0,0,A/boras/1/2017,A/boras/1/2017
816,321,2021,2020,1.0,0,A/boras/1/2017,A/argentina/3150/2022
3892,298,2015,2013,5.0,1,A/netherlands/10161/2021,A/argentina/1182/2024
3892,338,2015,2014,2.5,1,A/netherlands/10161/2021,A/armenia/2363/2016
3892,274,2015,2014,1.0,0,A/netherlands/10161/2021,A/aragon/2031/2014
3892,335,2015,2014,3.0,1,A/netherlands/10161/2021,A/armenia/12/2017
3892,287,2015,2012,6.0,1,A/netherlands/10161/2021,A/argentina/1080/2024
3893,269,2021,2020,1.0,0,A/netherlands/10162/2021,A/antsirabe/3857/2015
3893,327,2021,2020,2.0,1,A/netherlands/10162/2021,A/argentina/4500/2022
3893,270,2021,2020,3.0,1,A/netherlands/10162/2021,A/antsohihy/03201/2023
3893,317,2021,2021,2.0,1,A/netherlands/10162/2021,A/argentina/2973/2022
3893,271,2021,2019,1.0,0,A/netherlands/10162/2021,A/aragon/13140/2020
3893,275,2021,2017,2.0,1,A/netherlands/10162/2021,A/aragon/2062/2014
3893,321,2021,2021,1.0,0,A/netherlands/10162/2021,A/argentina/3150/2022
3894,269,2022,2020,1.0,0,A/netherlands/10162/2023,A/antsirabe/3857/2015
3894,327,2022,2020,4.0,1,A/netherlands/10162/2023,A/argentina/4500/2022
3894,270,2022,2020,3.0,1,A/netherlands/10162/2023,A/antsohihy/03201/2023
3894,317,2022,2021,1.0,0,A/netherlands/10162/2023,A/argentina/2973/2022
3894,271,2022,2019,2.0,1,A/netherlands/10162/2023,A/aragon/13140/2020
3894,395,2022,2021,1.0,0,A/netherlands/10162/2023,A/austria/1115877/2019
3894,275,2022,2017,4.0,1,A/netherlands/10162/2023,A/aragon/2062/2014
3894,321,2022,2021,1.0,0,A/netherlands/10162/2023,A/argentina/3150/2022
3895,297,2014,2013,3.0,1,A/netherlands/10163/2021,A/argentina/1178/2024
3895,298,2014,2013,3.0,1,A/netherlands/10163/2021,A/argentina/1182/2024
3895,300,2014,2013,1.0,0,A/netherlands/10163/2021,A/argentina/1211/2024
3895,301,2014,2013,3.0,1,A/netherlands/10163/2021,A/argentina/1215/2024
3895,398,2014,2013,2.0,1,A/netherlands/10163/2021,A/austria/1120261/2019
3895,442,2014,2013,2.0,1,A/netherlands/10163/2021,A/austria/1510167/2022
3895,335,2014,2014,1.0,0,A/netherlands/10163/2021,A/armenia/12/2017
3895,287,2014,2012,3.0,1,A/netherlands/10163/2021,A/argentina/1080/2024
3895,289,2014,2011,1.0,0,A/netherlands/10163/2021,A/argentina/1114/2024
3896,297,2014,2013,2.0,1,A/netherlands/10168/2021,A/argentina/1178/2024
3896,298,2014,2013,4.0,1,A/netherlands/10168/2021,A/argentina/1182/2024
3896,300,2014,2013,1.0,0,A/netherlands/10168/2021,A/argentina/1211/2024
3896,301,2014,2013,2.0,1,A/netherlands/10168/2021,A/argentina/1215/2024
3896,398,2014,2013,2.0,1,A/netherlands/10168/2021,A/austria/1120261/2019
3896,442,2014,2013,2.0,1,A/netherlands/10168/2021,A/austria/1510167/2022
3896,335,2014,2014,0.0,0,A/netherlands/10168/2021,A/armenia/12/2017
3896,287,2014,2012,3.0,1,A/netherlands/10168/2021,A/argentina/1080/2024
3896,289,2014,2011,1.0,0,A/netherlands/10168/2021,A/argentina/1114/2024
3897,298,2015,2013,4.0,1,A/netherlands/10174/2021,A/argentina/1182/2024
3897,274,2015,2014,2.0,1,A/netherlands/10174/2021,A/aragon/2031/2014
3897,285,2015,2009,5.0,1,A/netherlands/10174/2021,A/argentina/1071/2024
3897,300,2015,2013,3.0,1,A/netherlands/10174/2021,A/argentina/1211/2024
3897,335,2015,2014,1.0,0,A/netherlands/10174/2021,A/armenia/12/2017
3897,339,2015,2013,3.5,1,A/netherlands/10174/2021,A/armenia/501/2019
3897,287,2015,2012,4.0,1,A/netherlands/10174/2021,A/argentina/1080/2024
3897,289,2015,2011,1.0,0,A/netherlands/10174/2021,A/argentina/1114/2024
3898,298,2014,2013,4.0,1,A/netherlands/10177/2021,A/argentina/1182/2024
3898,274,2014,2014,2.0,1,A/netherlands/10177/2021,A/aragon/2031/2014
3898,285,2014,2009,4.0,1,A/netherlands/10177/2021,A/argentina/1071/2024
3898,300,2014,2013,2.0,1,A/netherlands/10177/2021,A/argentina/1211/2024
3898,335,2014,2014,1.5,0,A/netherlands/10177/2021,A/armenia/12/2017
3898,339,2014,2013,3.0,1,A/netherlands/10177/2021,A/armenia/501/2019
3898,287,2014,2012,4.0,1,A/netherlands/10177/2021,A/argentina/1080/2024
3898,289,2014,2011,1.0,0,A/netherlands/10177/2021,A/argentina/1114/2024
3899,298,2014,2013,5.0,1,A/netherlands/1018/2015,A/argentina/1182/2024
3899,274,2014,2014,0.0,0,A/netherlands/1018/2015,A/aragon/2031/2014
3899,300,2014,2013,3.0,1,A/netherlands/1018/2015,A/argentina/1211/2024
3899,335,2014,2014,1.5,0,A/netherlands/1018/2015,A/armenia/12/2017
3899,339,2014,2013,3.0,1,A/netherlands/1018/2015,A/armenia/501/2019
3899,287,2014,2012,5.0,1,A/netherlands/1018/2015,A/argentina/1080/2024
3899,289,2014,2011,2.0,1,A/netherlands/1018/2015,A/argentina/1114/2024
3900,298,2015,2013,3.0,1,A/netherlands/10180/2021,A/argentina/1182/2024
3900,274,2015,2014,1.5,0,A/netherlands/10180/2021,A/aragon/2031/2014
3900,285,2015,2009,5.0,1,A/netherlands/10180/2021,A/argentina/1071/2024
3900,300,2015,2013,2.0,1,A/netherlands/10180/2021,A/argentina/1211/2024
3900,335,2015,2014,0.0,0,A/netherlands/10180/2021,A/armenia/12/2017
3900,339,2015,2013,1.5,0,A/netherlands/10180/2021,A/armenia/501/2019
3900,287,2015,2012,3.0,1,A/netherlands/10180/2021,A/argentina/1080/2024
3900,289,2015,2011,0.0,0,A/netherlands/10180/2021,A/argentina/1114/2024
3901,298,2015,2013,4.0,1,A/netherlands/10182/2021,A/argentina/1182/2024
3901,274,2015,2014,1.0,0,A/netherlands/10182/2021,A/aragon/2031/2014
3901,285,2015,2009,4.0,1,A/netherlands/10182/2021,A/argentina/1071/2024
3901,300,2015,2013,2.0,1,A/netherlands/10182/2021,A/argentina/1211/2024
3901,335,2015,2014,1.0,0,A/netherlands/10182/2021,A/armenia/12/2017
3901,339,2015,2013,2.5,1,A/netherlands/10182/2021,A/armenia/501/2019
3901,287,2015,2012,3.0,1,A/netherlands/10182/2021,A/argentina/1080/2024
3901,289,2015,2011,0.0,0,A/netherlands/10182/2021,A/argentina/1114/2024
3902,298,2016,2013,5.0,1,A/netherlands/10182/2022,A/argentina/1182/2024
3902,338,2016,2014,2.5,1,A/netherlands/10182/2022,A/armenia/2363/2016
3902,274,2016,2014,1.0,0,A/netherlands/10182/2022,A/aragon/2031/2014
3902,335,2016,2014,2.0,1,A/netherlands/10182/2022,A/armenia/12/2017
3902,287,2016,2012,6.0,1,A/netherlands/10182/2022,A/argentina/1080/2024
3903,309,2011,2011,2.0,1,A/netherlands/10184/2021,A/argentina/1290/2024
3903,284,2011,2010,5.0,1,A/netherlands/10184/2021,A/argentina/1065/2024
3903,310,2011,2010,4.0,1,A/netherlands/10184/2021,A/argentina/2745/2022
3903,285,2011,2009,4.0,1,A/netherlands/10184/2021,A/argentina/1071/2024
3903,286,2011,2011,0.0,0,A/netherlands/10184/2021,A/argentina/1077/2024
3903,288,2011,2009,4.0,1,A/netherlands/10184/2021,A/argentina/1094/2024
3903,311,2011,2009,5.0,1,A/netherlands/10184/2021,A/argentina/2784/2022
3904,309,2011,2011,2.0,1,A/netherlands/10192/2023,A/argentina/1290/2024
3904,284,2011,2010,5.0,1,A/netherlands/10192/2023,A/argentina/1065/2024
3904,310,2011,2010,4.0,1,A/netherlands/10192/2023,A/argentina/2745/2022
3904,285,2011,2009,4.0,1,A/netherlands/10192/2023,A/argentina/1071/2024
3904,286,2011,2011,0.0,0,A/netherlands/10192/2023,A/argentina/1077/2024
3904,288,2011,2009,5.0,1,A/netherlands/10192/2023,A/argentina/1094/2024
3904,311,2011,2009,5.0,1,A/netherlands/10192/2023,A/argentina/2784/2022
3905,500,2011,2011,2.0,1,A/netherlands/10193/2021,A/baden-wurttemberg/1/2012
3905,501,2011,2011,2.0,1,A/netherlands/10193/2021,A/baden-wurttemberg/1/2014
3905,309,2011,2011,2.5,1,A/netherlands/10193/2021,A/argentina/1290/2024
3905,284,2011,2010,5.0,1,A/netherlands/10193/2021,A/argentina/1065/2024
3905,502,2011,2011,3.0,1,A/netherlands/10193/2021,A/baden-wurttemberg/1/2021
3905,310,2011,2010,4.0,1,A/netherlands/10193/2021,A/argentina/2745/2022
3905,285,2011,2009,4.0,1,A/netherlands/10193/2021,A/argentina/1071/2024
3905,286,2011,2011,1.0,0,A/netherlands/10193/2021,A/argentina/1077/2024
3905,288,2011,2009,5.0,1,A/netherlands/10193/2021,A/argentina/1094/2024
3905,311,2011,2009,5.0,1,A/netherlands/10193/2021,A/argentina/2784/2022
3906,282,2013,2011,0.0,0,A/netherlands/10194/2021,A/argentina/1021/2024
3906,283,2013,2012,5.0,1,A/netherlands/10194/2021,A/argentina/1025/2024
3906,284,2013,2010,4.0,1,A/netherlands/10194/2021,A/argentina/1065/2024
3906,286,2013,2011,0.0,0,A/netherlands/10194/2021,A/argentina/1077/2024
3906,287,2013,2012,3.0,1,A/netherlands/10194/2021,A/argentina/1080/2024
3906,288,2013,2009,5.0,1,A/netherlands/10194/2021,A/argentina/1094/2024
3906,289,2013,2011,2.5,1,A/netherlands/10194/2021,A/argentina/1114/2024
3907,269,2022,2020,2.0,1,A/netherlands/10195/2021,A/antsirabe/3857/2015
3907,327,2022,2020,4.0,1,A/netherlands/10195/2021,A/argentina/4500/2022
3907,270,2022,2020,3.0,1,A/netherlands/10195/2021,A/antsohihy/03201/2023
3907,317,2022,2021,1.0,0,A/netherlands/10195/2021,A/argentina/2973/2022
3907,271,2022,2019,3.0,1,A/netherlands/10195/2021,A/aragon/13140/2020
3907,395,2022,2021,0.0,0,A/netherlands/10195/2021,A/austria/1115877/2019
3907,275,2022,2017,4.0,1,A/netherlands/10195/2021,A/aragon/2062/2014
3907,321,2022,2021,1.0,0,A/netherlands/10195/2021,A/argentina/3150/2022
3908,327,2022,2020,4.0,1,A/netherlands/10197/2021,A/argentina/4500/2022
3908,270,2022,2020,5.0,1,A/netherlands/10197/2021,A/antsohihy/03201/2023
3908,317,2022,2021,2.0,1,A/netherlands/10197/2021,A/argentina/2973/2022
3908,319,2022,2021,3.0,1,A/netherlands/10197/2021,A/argentina/3023/2022
3908,328,2022,2022,3.0,1,A/netherlands/10197/2021,A/argentina/986/2024
3908,320,2022,2022,4.0,1,A/netherlands/10197/2021,A/argentina/3104/2022
3908,321,2022,2021,2.0,1,A/netherlands/10197/2021,A/argentina/3150/2022
3908,322,2022,2022,1.0,0,A/netherlands/10197/2021,A/argentina/3151/2022
3909,272,2020,2018,2.0,1,A/netherlands/10202/2021,A/aragon/13141/2020
3909,273,2020,2019,2.0,1,A/netherlands/10202/2021,A/aragon/1548/2013
3909,274,2020,2014,3.0,1,A/netherlands/10202/2021,A/aragon/2031/2014
3909,275,2020,2017,3.0,1,A/netherlands/10202/2021,A/aragon/2062/2014
3909,276,2020,2016,1.0,0,A/netherlands/10202/2021,A/aragon/2102/2014
3910,272,2020,2018,1.0,0,A/netherlands/10203/2021,A/aragon/13141/2020
3910,273,2020,2019,2.5,1,A/netherlands/10203/2021,A/aragon/1548/2013
3910,274,2020,2014,0.0,0,A/netherlands/10203/2021,A/aragon/2031/2014
3910,275,2020,2017,2.0,1,A/netherlands/10203/2021,A/aragon/2062/2014
3910,276,2020,2016,0.0,0,A/netherlands/10203/2021,A/aragon/2102/2014
3910,325,2020,2019,2.0,1,A/netherlands/10203/2021,A/argentina/3486/2022
3911,297,2014,2013,3.0,1,A/netherlands/10204/2021,A/argentina/1178/2024
3911,298,2014,2013,4.0,1,A/netherlands/10204/2021,A/argentina/1182/2024
3911,300,2014,2013,1.0,0,A/netherlands/10204/2021,A/argentina/1211/2024
3911,301,2014,2013,3.0,1,A/netherlands/10204/2021,A/argentina/1215/2024
3911,398,2014,2013,3.0,1,A/netherlands/10204/2021,A/austria/1120261/2019
3911,442,2014,2013,2.0,1,A/netherlands/10204/2021,A/austria/1510167/2022
3911,335,2014,2014,1.0,0,A/netherlands/10204/2021,A/armenia/12/2017
3911,287,2014,2012,4.0,1,A/netherlands/10204/2021,A/argentina/1080/2024
3911,289,2014,2011,1.0,0,A/netherlands/10204/2021,A/argentina/1114/2024
3912,297,2013,2013,4.0,1,A/netherlands/10205/2021,A/argentina/1178/2024
3912,298,2013,2013,4.0,1,A/netherlands/10205/2021,A/argentina/1182/2024
3912,284,2013,2010,4.0,1,A/netherlands/10205/2021,A/argentina/1065/2024
3912,300,2013,2013,1.0,0,A/netherlands/10205/2021,A/argentina/1211/2024
3912,301,2013,2013,3.0,1,A/netherlands/10205/2021,A/argentina/1215/2024
3912,286,2013,2011,2.0,1,A/netherlands/10205/2021,A/argentina/1077/2024
3912,287,2013,2012,3.0,1,A/netherlands/10205/2021,A/argentina/1080/2024
3912,289,2013,2011,2.0,1,A/netherlands/10205/2021,A/argentina/1114/2024
3913,269,2022,2020,1.0,0,A/netherlands/10206/2021,A/antsirabe/3857/2015
3913,327,2022,2020,3.0,1,A/netherlands/10206/2021,A/argentina/4500/2022
